"tablescraper-selected-row href","object-contain src","text-[16px]","text-[14px]","text-[14px] 2","text-se-neutral-80","tooltip-content","text-14","rounded-[8px] 2"
"https://vieclam24h.vn/it-phan-mem/quan-7-nhan-vien-phat-trien-phan-mem-c8p122id200803233.html?open_from=0201_9_22&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/old_employer_avatar/images/f2ac86da3f625d5ce1af038322bc21ce_5ba4b64d1ed06_1537521229.w-128.h-128.jpeg?v=220513","[Quận 7] Nhân Viên Phát Triển Phần Mềm","Công Ty TNHH Polytex Far Eastern (Việt Nam)","12 - 18 triệu","TP.HCM","TP.HCM","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/it-phan-mem/bien-hoa-dong-nai-chuyen-vien-it-c8p120id200803226.html?open_from=0201_9_23&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2024/11/25/LOGO%20VNVC%201_173250905526.w-128.h-128.png?v=220513","Biên Hòa Đồng Nai_ Chuyên Viên IT","Công Ty Cổ Phần Vacxin Việt Nam","Thoả thuận","Đồng Nai","Đồng Nai","Còn 89 ngày","Ngày hết hạn nộp hồ sơ 31/07/2026"
"https://vieclam24h.vn/it-phan-mem/nhan-vien-thanh-quyet-toan-c8p104id200803178.html?open_from=0201_9_24&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/employer_avatar/2021/08/13/images/162884932245.w-128.h-128.jpeg?v=220513","Nhân Viên Thanh Quyết Toán","Talentnet Corporation (Công Ty CP Kết Nối Nhân Tài)","15 - 22 triệu","Đà Nẵng","Đà Nẵng","Còn 13 ngày","Ngày hết hạn nộp hồ sơ 16/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-phan-cung-mang-may-in-c7p122id200798151.html?open_from=0201_9_25&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/employer_avatar/2021/09/01/images/163048523654.w-128.h-128.png?v=220513","Kỹ Thuật Viên Phần Cứng - Mạng - Máy In","Công Ty TNHH Dịch Vụ Và Giải Pháp Nguyên Khanh","6 - 10 triệu","TP.HCM","TP.HCM","Còn 6 ngày","Ngày hết hạn nộp hồ sơ 09/05/2026"
"https://vieclam24h.vn/it-phan-mem/nhan-vien-it-quan-ly-he-thong-mes-c8p119id200802816.html?open_from=0201_9_26&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/old_employer_avatar/images/babe96cbdd7cbc7dc57b9dceec979004_5e475a7d9f62c_1581734525.w-128.h-128.png?v=220513","Nhân Viên IT (Quản Lý Hệ Thống Mes)","Công Ty TNHH Baiksan Việt Nam","15 - 20 triệu","Bình Dương","Bình Dương","Còn 5 ngày","Ngày hết hạn nộp hồ sơ 08/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-it-di-lam-ngay-c7p123id200755939.html?open_from=0201_9_27&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/asset/home/img/employer/5c22f551a589e_1545794897.w-128.h-128.png?v=220513","Nhân Viên IT - Đi Làm Ngay","Công Ty TNHH Một Thành Viên Chuyển Phát Nhanh Thuận Phong - Cn Tp.HCM","12 - 15 triệu","Long An, TP.HCM","Long An, TP.HCM","Còn 11 ngày","Ngày hết hạn nộp hồ sơ 14/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/it-helpdesk-support-c7p73id200802442.html?open_from=0201_9_28&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2022/02/15/images/164491051520.w-128.h-128.jpeg?v=220513","IT Helpdesk / Support","Công Ty Cổ Phần Sách Mcbooks","8 - 10 triệu","Hà Nội","Hà Nội","Còn 10 ngày","Ngày hết hạn nộp hồ sơ 13/05/2026"
"https://vieclam24h.vn/it-phan-mem/assistant-frontend-developer-8-month-contract-c8p122id200802119.html?open_from=0201_9_29&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/08/02/img-1722586467404_172258646786.w-128.h-128.png?v=220513","Assistant, Frontend Developer (8-Month Contract)","Công Ty TNHH Bảo Hiểm Nhân Thọ Fwd Việt Nam","9 - 12 triệu","TP.HCM","TP.HCM","Còn 11 ngày","Ngày hết hạn nộp hồ sơ 14/05/2026"
"https://vieclam24h.vn/it-phan-mem/backend-developer-java-kotlin-c8p122id200789642.html?open_from=0201_9_30&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2026/03/07/img-1772866692990_177286669190.w-128.h-128.png?v=220513","Backend Developer (Java / Kotlin)","Công Ty TNHH Kamereo","12 - 25 triệu","TP.HCM","TP.HCM","Còn 11 ngày","Ngày hết hạn nộp hồ sơ 14/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/chuyen-vien-it-tich-hop-he-thong-c7p73id200801727.html?open_from=0201_10_1&search_id=8934079a3f634e9eeb36b3c501feb62a","","Chuyên Viên IT Tích Hợp Hệ Thống","Công Ty Cổ Phần Cokyvina","10 - 15 triệu","Hà Nội","Hà Nội","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/marketing/digital-performance-marketing-c12p122id200801605.html?open_from=0201_10_2&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2024/10/19/9d95a068-ebe5-4a9d-81b9-dd21ce5c6ac1_172933533618.w-128.h-128.jpeg?v=220513","Digital Performance Marketing","Công Ty TNHH Đầu Tư Xây Dựng Và Phát Triển Nhà Kiến Xinh","10 - 15 triệu","TP.HCM","TP.HCM","Còn 4 ngày","Ngày hết hạn nộp hồ sơ 07/05/2026"
"https://vieclam24h.vn/it-phan-mem/nhan-vien-seo-code-web-c8p73id200326947.html?open_from=0201_10_3&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/old_employer_avatar/images/2d7904a60609efdb75a44f0709415942_5d2c06ffc82a6_1563166463.w-128.h-128.jpeg?v=220513","Nhân Viên SEO - Code Web","Công Ty CP Quốc Tế Thiên Bình","16 - 18 triệu","Hà Nội","Hà Nội","Còn 10 ngày","Ngày hết hạn nộp hồ sơ 13/05/2026"
"https://vieclam24h.vn/it-phan-mem/frontend-developer-angular-c8p73id200801299.html?open_from=0201_10_4&search_id=8934079a3f634e9eeb36b3c501feb62a","","Frontend Developer (Angular)","Công Ty Cổ Phần Công Nghệ Dgx","15 - 25 triệu","Hà Nội","Hà Nội","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-it-c7p122id200455966.html?open_from=0201_10_5&search_id=8934079a3f634e9eeb36b3c501feb62a","","Nhân Viên IT","Công Ty TNHH Kỹ Thuật Và Công Nghệ Minh Anh","8 - 15 triệu","TP.HCM","TP.HCM","Còn 6 ngày","Ngày hết hạn nộp hồ sơ 09/05/2026"
"https://vieclam24h.vn/ban-si-ban-le-quan-ly-cua-hang/it-procurement-specialist-c6p122id200800836.html?open_from=0201_10_6&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2023/04/26/centralretail_168248275281.w-128.h-128.png?v=220513","IT Procurement Specialist","Công Ty TNHH Dịch Vụ Eb","Thoả thuận","TP.HCM","TP.HCM","Còn 10 ngày","Ngày hết hạn nộp hồ sơ 13/05/2026"
"https://vieclam24h.vn/it-phan-mem/ky-su-ai-agent-c8p122id200800548.html?open_from=0201_10_7&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/old_employer_avatar/images/9c35cdd3e5a821b6b9e8a501623991fa_5e61ff7c405c3_1583480700.w-128.h-128.png?v=220513","Kỹ Sư Ai Agent","Công Ty TNHH Tỷ Thạc","8 - 20 triệu","TP.HCM","TP.HCM","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/thiet-ke-sang-tao-nghe-thuat/nhan-vien-thiet-ke-c3p122id200800305.html?open_from=0201_10_8&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/old_employer_avatar/images/71201c0abf05f10e12960c4cdcc0264a_1561022533_880c7c5d823a66643f2b.w-128.h-128.png?v=220513","Nhân Viên Thiết Kế","Công Ty Tnhh Phát Triển Năng Lực Thành Nhân","8 - 12 triệu","TP.HCM","TP.HCM","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/buu-chinh-vien-thong/nhan-vien-ky-thuat-vien-thong-binh-duong-c38p119id200800073.html?open_from=0201_10_9&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2024/05/07/t%E1%BA%A3i%20xu%E1%BB%91ng%20(4)_171505336499.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Viễn Thông - Bình Dương","Công Ty Cổ Phần Viễn Thông Act Miền Nam","13 - 16 triệu","Bình Dương","Bình Dương","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/it-phan-mem/lap-trinh-vien-node-js-fulltime-onsite-thu-nhap-15-20-trieu-c8p73id200800071.html?open_from=0201_10_10&search_id=8934079a3f634e9eeb36b3c501feb62a","","Lập Trình Viên Node.Js Fulltime Onsite - Thu Nhập 15 - 20 Triệu","Công Ty Cổ Phần Phát Triển Vicoaching","15 - 20 triệu","Hà Nội","Hà Nội","Còn 5 ngày","Ngày hết hạn nộp hồ sơ 08/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-xu-ly-du-lieu-data-the-thao-bong-da-c7p122id200797378.html?open_from=0201_10_11&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/06/10/img-1717993103731_171799310399.w-128.h-128.png?v=220513","Nhân Viên Xử Lý Dữ Liệu Data Thế Thao Bóng Đá","Công Ty TNHH Tin Học Đất Lành","8 - 15 triệu","TP.HCM","TP.HCM","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-sale-admin-c7p73id200797207.html?open_from=0201_10_12&search_id=8934079a3f634e9eeb36b3c501feb62a","","Nhân Viên Sale Admin","Công Ty TNHH Phân Phối Thiết Bị Và Giải Pháp Nam Việt","6 - 10 triệu","Hà Nội","Hà Nội","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/it-phan-mem/nhan-vien-it-hepldesk-c8p73id200798687.html?open_from=0201_10_13&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2022/06/14/images/165517308885.w-128.h-128.png?v=220513","Nhân Viên IT Hepldesk","Công Ty Cổ Phần Công Nghệ Phúc Bình","11 - 13 triệu","Hà Nội","Hà Nội","Còn 10 ngày","Ngày hết hạn nộp hồ sơ 13/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-it-help-desk-c7p122id200798532.html?open_from=0201_10_14&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/asset/home/img/employer/5ea017b5dab17_1587550133.w-128.h-128.jpg?v=220513","Nhân Viên IT Help Desk","Công Ty TNHH Thương Mại An Cát","Thoả thuận","TP.HCM","TP.HCM","Còn 4 ngày","Ngày hết hạn nộp hồ sơ 07/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-it-vien-thong-c7p73id200719507.html?open_from=0201_10_15&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/upload/files_cua_nguoi_dung/logo/2019/04/04/1554352963_escom-logo_small1.w-128.h-128.jpg?v=220513","Nhân Viên Kỹ Thuật IT - Viễn Thông","Công Ty TNHH Thương Mại Và Phát Triển Dịch Vụ Kỹ Thuật (Escom)","8 - 15 triệu","Hà Nội","Hà Nội","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 04/05/2026"
"https://vieclam24h.vn/marketing/nhan-vien-quay-dung-video-video-editor-luong-12-15-trieu-c12p122id200777225.html?open_from=0201_10_16&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2025/11/27/oto-sg_176423107997.w-128.h-128.jpg?v=220513","Nhân Viên Quay Dựng Video (Video Editor) - Lương 12 - 15 Triệu","Công Ty Cổ Phần Ô Tô Xuyên Việt","12 - 15 triệu","TP.HCM","TP.HCM","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 04/05/2026"
"https://vieclam24h.vn/phan-tich-thong-ke-du-lieu/chuyen-vien-phan-tich-du-lieu-data-analyst-ha-noi-c33p73id200797932.html?open_from=0201_10_17&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2026/01/16/img-1768555555078_176855555520.w-128.h-128.png?v=220513","Chuyên Viên Phân Tích Dữ Liệu (Data Analyst) - Hà Nội","Công Ty Cổ Phần Công Nghệ Truyền Thông Mh Media","10 - 20 triệu","Hà Nội","Hà Nội","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 04/05/2026"
"https://vieclam24h.vn/it-phan-mem/lap-trinh-vien-net-c-middle-c8p73id200772516.html?open_from=0201_10_18&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2026/01/22/z7456561267754_63f2eaaa7ea4c52a8cb98a0cb77b37b7_176906602137.w-128.h-128.jpg?v=220513","Lập Trình Viên .Net / C# Middle","Công Ty Cổ Phần Cowatech","17 - 26 triệu","Hà Nội","Hà Nội","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 03/05/2026"
"https://vieclam24h.vn/it-phan-mem/thuc-tap-sinh-kinh-doanh-c8p122id200797284.html?open_from=0201_10_19&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2026/03/17/z7628401338052_f96e97c19e0809a08d4798e72a308c62_177371638682.w-128.h-128.jpg?v=220513","Thực Tập Sinh Kinh Doanh","Công Ty TNHH Công Nghệ Empower Sc","2 - 3 triệu","TP.HCM","TP.HCM","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-it-support-c7p73id200797279.html?open_from=0201_10_20&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/02/15/Pacotech%20Logo_170800704692.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật IT Support","Công Ty TNHH Công Nghệ Paco","7 - 20 triệu","Hà Nội","Hà Nội","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-mem/chuyen-gia-phan-mem-c8p122id200795760.html?open_from=0201_10_21&search_id=8934079a3f634e9eeb36b3c501feb62a","","Chuyên Gia Phần Mềm","CÔNG TY TNHH AM SERVICES","15 - 30 triệu","TP.HCM","TP.HCM","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 03/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-it-van-phong-c7p73id200796831.html?open_from=0201_10_22&search_id=8934079a3f634e9eeb36b3c501feb62a","","Nhân Viên IT Văn Phòng","Công Ty TNHH Dược Phẩm Và Thiết Bị Y Tế Tuấn Dương","9 - 12 triệu","Hà Nội","Hà Nội","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-mem/nhan-vien-it-c8p98id200796512.html?open_from=0201_10_23&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/images/default/2022/01/07/images/164153971918.w-128.h-128.png?v=220513","Nhân Viên IT","TỔNG CÔNG TY ĐẦU TƯ HÀ THANH - CÔNG TY CỔ PHẦN","10 - 15 triệu","Thanh Hóa","Thanh Hóa","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 03/05/2026"
"https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-tuyen-dung-gio-hanh-chinh-c1p122id200528182.html?open_from=0201_10_24&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/old_employer_avatar/images/dfca3a319c29d4daf7f03f4f643afba8_4408095_vieclam24h_1589275249.w-128.h-128.png?v=220513","Nhân Viên Tuyển Dụng Giờ Hành Chính","CÔNG TY TNHH BM WEB","7 - 9 triệu","TP.HCM","TP.HCM","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 03/05/2026"
"https://vieclam24h.vn/it-phan-mem/business-analyst-hybrid-c8p120id200796438.html?open_from=0201_10_25&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2022/04/27/images/165102200264.w-128.h-128.png?v=220513","Business Analyst (Hybrid)","Công ty TNHH Thực phẩm N F C","25 - 35 triệu","Đồng Nai, TP.HCM","Đồng Nai, TP.HCM","Còn 6 ngày","Ngày hết hạn nộp hồ sơ 09/05/2026"
"https://vieclam24h.vn/it-phan-mem/software-developer-hybrid-c8p120id200796436.html?open_from=0201_10_26&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2022/04/27/images/165102200264.w-128.h-128.png?v=220513","Software Developer (Hybrid)","Công ty TNHH Thực phẩm N F C","15 - 25 triệu","Đồng Nai, TP.HCM","Đồng Nai, TP.HCM","Còn 6 ngày","Ngày hết hạn nộp hồ sơ 09/05/2026"
"https://vieclam24h.vn/an-ninh-bao-ve/nhan-vien-phu-trach-trung-tam-giam-sat-an-ninh-c2p118id200795440.html?open_from=0201_10_27&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2025/06/10/77334c5438a18cffd5b0_174953119099.w-128.h-128.jpg?v=220513","Nhân Viên Phụ Trách Trung Tâm Giám Sát An Ninh","Công Ty Cổ Phần Khu Công Nghiệp Thành Thành Công","10 - 18 triệu","Tây Ninh","Tây Ninh","Còn 4 ngày","Ngày hết hạn nộp hồ sơ 07/05/2026"
"https://vieclam24h.vn/tai-chinh-dau-tu-chung-khoan/chuyen-vien-phan-tich-du-lieu-nganh-tai-chinh-manh-sql-c18p122id200794188.html?open_from=0201_10_28&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2024/01/19/Screenshot_1_170563234673.w-128.h-128.png?v=220513","Chuyên Viên Phân Tích Dữ Liệu (Ngành Tài Chính - Mạnh SQL)","Galaxy Debt Trading Company Limited","18 - 30 triệu","TP.HCM","TP.HCM","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/tai-chinh-dau-tu-chung-khoan/truong-nhom-phan-tich-du-lieu-nganh-tai-chinh-collection-c18p122id200794172.html?open_from=0201_10_29&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2024/01/19/Screenshot_1_170563234673.w-128.h-128.png?v=220513","Trưởng Nhóm Phân Tích Dữ Liệu (Ngành Tài Chính - Collection)","Galaxy Debt Trading Company Limited","30 - 50 triệu","TP.HCM","TP.HCM","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/chuyen-vien-ha-tang-phong-cntt-c7p73id200792999.html?open_from=0201_10_30&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2023/12/09/Logo-T%C3%A2m-Anh_RGB_ngang_(d%C6%B0%C6%A1ng%20b%E1%BA%A3n)_170209392469.w-128.h-128.png?v=220513","Chuyên Viên Hạ Tầng - Phòng CNTT","Công Ty Cổ Phần Bệnh Viện Đa Khoa Tâm Anh Tp. Hồ Chí Minh","15 - 25 triệu","Hà Nội","Hà Nội","Còn 27 ngày","Ngày hết hạn nộp hồ sơ 30/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/chuyen-vien-cong-nghe-thong-tin-c7p122id200791307.html?open_from=0201_11_1&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2025/04/09/%C4%91%E1%BA%A1i%20di%E1%BB%87n_174417005292.w-128.h-128.jpg?v=220513","Chuyên Viên Công Nghệ Thông Tin","Công Ty TNHH Thảo Xinh Group","10 - 15 triệu","TP.HCM","TP.HCM","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 04/05/2026"
"https://vieclam24h.vn/it-phan-mem/chuyen-vien-trien-khai-va-van-hanh-he-thong-htx-dien-tu-c8p73id200790591.html?open_from=0201_11_2&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2025/10/27/lien-minh_176155158269.w-128.h-128.jpg?v=220513","Chuyên Viên Triển Khai Và Vận Hành Hệ Thống Htx Điện Tử","Liên Hiệp Hợp Tác Xã Liên Minh Kinh Tế Miền Nam","8 - 11 triệu","Hà Nội, TP.HCM","Hà Nội, TP.HCM","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 04/05/2026"
"https://vieclam24h.vn/ban-hang-kinh-doanh/chuyen-vien-toi-uu-quang-cao-tiktok-c13p122id200816563.html?open_from=0201_11_3&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2026/03/19/img-1773901307045_177390130626.w-128.h-128.png?v=220513","Chuyên Viên Tối Ưu Quảng Cáo Tiktok","Công Ty TNHH Mật Táo Đỏ Tâm An","10 - 15 triệu","TP.HCM","TP.HCM","Còn 13 ngày","Ngày hết hạn nộp hồ sơ 16/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-tai-fpt-dong-anh-me-linh-soc-son-c7p73id200816932.html?open_from=0201_11_4&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Tại Fpt Đông Anh, Mê Linh, Sóc Sơn","Công Ty Cổ Phần Viễn Thông Fpt","10 - 30 triệu","Hà Nội","Hà Nội","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-kinh-doanh-tai-fpt-dong-anh-me-linh-soc-son-c7p73id200816931.html?open_from=0201_11_5&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kinh Doanh Tại Fpt Đông Anh, Mê Linh, Sóc Sơn","Công Ty Cổ Phần Viễn Thông Fpt","10 - 30 triệu","Hà Nội","Hà Nội","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-hosting-vps-c13p122id200816888.html?open_from=0201_11_6&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2022/12/21/images/167158736861.w-128.h-128.png?v=220513","Nhân Viên Kinh Doanh Hosting / Vps","Công Ty Cổ Phần Giải Pháp Và Công Nghệ Vietnix","8 - 30 triệu","TP.HCM","TP.HCM","Còn 30 ngày","Ngày hết hạn nộp hồ sơ 02/06/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-tkbt-fpt-tay-ninh-c7p118id200816677.html?open_from=0201_11_7&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Tkbt_Fpt Tây Ninh","Công Ty Cổ Phần Viễn Thông Fpt","10 - 17 triệu","Tây Ninh","Tây Ninh","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-du-an-hai-duong-c7p91id200816675.html?open_from=0201_11_8&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Kỹ Thuật Viên Dự Án - Hải Dương","Công Ty Cổ Phần Viễn Thông Fpt","12 - 15 triệu","Hải Dương","Hải Dương","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
